date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:44	1175/1175	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Mar%202020%2004:37:43%20GMT	http://mtown88.com/assets/mt2/fonts/glyphicons-halflings-regular.woff	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/fonts/glyphicons-halflings-regular.woff	(from http://mtown88.com/assets/mt2/css/bootstrap.min.css)
12:37:45	1175/1175	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Mar%202020%2004:37:44%20GMT	http://mtown88.com/assets/mt2/fonts/glyphicons-halflings-regular.ttf	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/fonts/glyphicons-halflings-regular.ttf	(from http://mtown88.com/assets/mt2/css/bootstrap.min.css)
12:37:45	1175/1175	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Mar%202020%2004:37:44%20GMT	http://mtown88.com/assets/mt2/fonts/glyphicons-halflings-regular.svg	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/fonts/glyphicons-halflings-regular.svg	(from http://mtown88.com/assets/mt2/css/bootstrap.min.css)
12:37:46	2989/2989	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:01:26%20GMT	http://mtown88.com/assets/mt2/images/gamebg.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/gamebg.png	(from http://mtown88.com/assets/mt2/css/mt.css)
12:37:46	46821/46821	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4862-b6e5%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.3.0/js/bootstrap-datepicker.js	C:/Users/ACER%20-%20PC/Desktop/a/a/cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.3.0/js/bootstrap-datepicker.js	(from http://mtown88.com/)
12:37:46	57384/57384	---M--	200	added ('OK')	application/javascript	date:Fri,%2006%20Dec%202019%2015:01:28%20GMT	http://mtown88.com/assets/mt2/js/jquery.flexslider.js	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/js/jquery.flexslider.js	(from http://mtown88.com/)
12:37:48	14709/14709	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:01:26%20GMT	http://mtown88.com/assets/mt2/images/featbg.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/featbg.png	(from http://mtown88.com/assets/mt2/css/mt.css)
12:37:48	13909/13909	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:01:25%20GMT	http://mtown88.com/assets/mt2/images/footer-bg.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/footer-bg.png	(from http://mtown88.com/assets/mt2/css/mt.css)
12:37:54	806326/806326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2015:01:29%20GMT	http://mtown88.com/assets/upload/promo/mega.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/upload/promo/mega.jpg	(from http://mtown88.com/)
12:37:55	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2006%20Dec%202019%2015:02:33%20GMT	http://mtown88.com/assets/mt2/css/fonts/flexslider-icon.eot	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/css/fonts/flexslider-icon.eot	(from http://mtown88.com/assets/mt2/css/flexslider.css)
12:37:56	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2006%20Dec%202019%2015:02:33%20GMT	http://mtown88.com/assets/mt2/css/fonts/flexslider-icon.eot?	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/css/fonts/flexslider-icond41d.eot	(from http://mtown88.com/assets/mt2/css/flexslider.css)
12:37:56	1268/1268	---M--	200	added ('OK')	font/woff	date:Fri,%2006%20Dec%202019%2015:02:33%20GMT	http://mtown88.com/assets/mt2/css/fonts/flexslider-icon.woff	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/css/fonts/flexslider-icon.woff	(from http://mtown88.com/assets/mt2/css/flexslider.css)
12:37:56	1892/1892	---M--	200	added ('OK')	font/ttf	date:Fri,%2006%20Dec%202019%2015:02:33%20GMT	http://mtown88.com/assets/mt2/css/fonts/flexslider-icon.ttf	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/css/fonts/flexslider-icon.ttf	(from http://mtown88.com/assets/mt2/css/flexslider.css)
12:37:57	65893/65893	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2015:02:34%20GMT	http://mtown88.com/assets/mt2/images/casino/casino-bg.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/casino/casino-bg.jpg	(from http://mtown88.com/assets/mt2/css/mt.css)
12:37:57	2334/2334	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Dec%202019%2015:02:33%20GMT	http://mtown88.com/assets/mt2/css/fonts/flexslider-icon.svg	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/css/fonts/flexslider-icon.svg	(from http://mtown88.com/assets/mt2/css/flexslider.css)
12:37:57	1175/1175	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Mar%202020%2004:37:56%20GMT	http://mtown88.com/assets/mt2/img/arrow.svg	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/img/arrow.svg	(from http://mtown88.com/assets/mt2/css/pushy.css)
12:37:58	64960/64960	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202019%2015:01:26%20GMT	http://mtown88.com/assets/mt2/images/member-bg.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/member-bg.jpg	(from http://mtown88.com/assets/mt2/css/mt.css)
12:37:58	66839/66839	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:02:34%20GMT	http://mtown88.com/assets/mt2/images/casino/games-frame.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/casino/games-frame.png	(from http://mtown88.com/assets/mt2/css/mt.css)
12:37:58	8672/8672	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:37:56%20GMT	http://mtown88.com/user/forgot	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/user/forgot.html	(from http://mtown88.com/user/login)
12:38:00	14588/14588	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:00:40%20GMT	http://mtown88.com/assets/games/rollex.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/games/rollex.png	(from http://mtown88.com/casino)
12:38:02	20259/20259	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:00:40%20GMT	http://mtown88.com/assets/games/logo_lpe88.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/games/logo_lpe88.png	(from http://mtown88.com/casino)
12:38:05	17777/17777	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:00:39%20GMT	http://mtown88.com/assets/games/king855.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/games/king855.png	(from http://mtown88.com/casino)
12:38:05	40069/40069	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:00:39%20GMT	http://mtown88.com/assets/games/leocity88.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/games/leocity88.png	(from http://mtown88.com/casino)
12:38:05	31043/31043	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:00:40%20GMT	http://mtown88.com/assets/games/s8star.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/games/s8star.png	(from http://mtown88.com/casino)
12:38:08	17302/17302	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:00:39%20GMT	http://mtown88.com/assets/games/ace333.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/games/ace333.png	(from http://mtown88.com/slots)
12:38:10	24470/24470	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:00:40%20GMT	http://mtown88.com/assets/games/xe88.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/games/xe88.png	(from http://mtown88.com/slots)
12:38:11	90018/90018	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:02:34%20GMT	http://mtown88.com/assets/mt2/images/casino/casino-title.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/casino/casino-title.png	(from http://mtown88.com/casino)
12:38:13	17673/17673	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:00:39%20GMT	http://mtown88.com/assets/games/maxbet.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/games/maxbet.png	(from http://mtown88.com/sportsbook)
12:38:15	10880/10880	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:38:12%20GMT	http://mtown88.com/promotions/mcoin-makes-your-life-better	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/mcoin-makes-your-life-better.html	(from http://mtown88.com/promotions)
12:38:16	1175/1175	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Mar%202020%2004:38:15%20GMT	http://www.mtown88a.com/assets/upload/promo/http://mtown88c.com/new/cms/assets/upload/promo/mcoin-bm.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/http_/mtown88c.com/new/cms/assets/upload/promo/mcoin-bm.58.delayed	(from http://mtown88.com/promotions)
12:38:17	11022/11022	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:38:15%20GMT	http://mtown88.com/promotions/crypto-mcoins	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/crypto-mcoins.html	(from http://mtown88.com/promotions)
12:38:18	1175/1175	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Mar%202020%2004:38:17%20GMT	http://www.mtown88a.com/assets/upload/promo/http://mtown88c.com/new/cms/assets/upload/promo/mcoin22.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/http_/mtown88c.com/new/cms/assets/upload/promo/mcoin22.5a.delayed	(from http://mtown88.com/promotions)
12:38:29	113468/113468	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:02:35%20GMT	http://mtown88.com/assets/mt2/images/promo/promo-title.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/promo/promo-title.png	(from http://mtown88.com/promotions)
12:38:32	158363/158363	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:02:34%20GMT	http://mtown88.com/assets/mt2/images/casino/sport-title.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/casino/sport-title.png	(from http://mtown88.com/sportsbook)
